Country_Region,French Name,Continent,Last_Update,Confirmed,Deaths,Recovered,Active
Romania,Roumanie,Europe,2020-03-27 23:23:03,1292,26,115,1151
Russian Federation,Russie,Asie,2020-03-27 23:23:03,1036,4,45,987
Rwanda,Rwanda,Afrique,2020-03-27 23:23:03,54,0,0,54
Saint Kitts and Nevis,Saint-Christophe-et-Niévès,Amérique Centrale,2020-03-27 23:23:03,2,0,0,2
Saint Lucia,Sainte Lucie,Amérique Centrale,2020-03-27 23:23:03,3,0,1,2
Saint Vincent and the Grenadines,Saint Vincent et les Grenadines,Amérique Centrale,2020-03-27 23:23:03,1,0,0,1
San Marino,Saint Marin,Europe,2020-03-27 23:23:03,223,21,4,198
Saudi Arabia,Arabie Saoudite,Moyen-Orient,2020-03-27 23:23:03,1104,3,35,1066
Senegal,Sénégal,Afrique,2020-03-27 23:23:03,119,0,11,108
Serbia,Serbie,Europe,2020-03-27 23:23:03,457,1,0,456
Seychelles,Seychelles,Asie,2020-03-27 23:23:03,7,0,0,7
Singapore,Singapour,Asie,2020-03-27 23:23:03,732,2,183,547
Slovak Republic,Slovaquie,Europe,2020-03-27 23:23:03,269,0,2,267
Slovenia,Slovénie,Europe,2020-03-27 23:23:03,632,9,10,613
Somalia,Somalie,Afrique,2020-03-27 23:23:03,3,0,0,3
South Africa,Afrique du Sud,Afrique,2020-03-27 23:23:03,1170,1,31,1138
Spain,Espagne,Europe,2020-03-27 23:23:03,65719,5138,9357,51224
Sri Lanka,Sri Lanka,Asie,2020-03-27 23:23:03,106,0,7,99
Sudan,Soudan,Afrique,2020-03-27 23:23:03,3,1,0,2
Suriname,Suriname,Amérique du Sud,2020-03-27 23:23:03,8,0,0,8
Sweden,Suède,Europe,2020-03-27 23:23:03,3069,105,16,2948
Switzerland,Suisse,Europe,2020-03-27 23:23:03,12928,231,1530,11167
Syrian Arab Republic,Syrie,Moyen-Orient,2020-03-27 23:23:03,5,0,0,5
