Country_Region,French Name,Continent,Last_Update,Confirmed,Deaths,Recovered,Active
US,Etats-Unis,Amérique du Nord,2020-03-28 23:05:26,121478,2026,1072,118380
Uzbekistan,Ouzbékistan,Asie,2020-03-28 23:05:25,104,2,5,97
Vietnam,Vietnam,Asie,2020-03-28 23:05:25,174,0,21,153
West Bank and Gaza,Palestine,Moyen-Orient,2020-03-28 23:05:25,98,1,18,79
Zambia,Zambie,Afrique,2020-03-28 23:05:25,28,0,0,28
Zimbabwe,Zimbabwe,Afrique,2020-03-28 23:05:25,7,1,0,6
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
Australia,Australie,Océanie,2020-03-28 23:05:25,3640,14,244,3382
Canada,Canada,Amérique du Nord,2020-03-28 23:05:26,5576,61,466,5049
China,Chine,Asie,2020-03-28 23:05:27,81999,3299,75100,3600
Denmark,Danemark,Europe,2020-03-28 23:05:28,2366,65,57,2244
France,France,Europe,2020-03-28 23:05:29,38105,2317,5724,30064
Netherlands,Pays-Bas,Europe,2020-03-28 23:05:30,9819,640,6,9173
United Kingdom,Royaume-Uni,Europe,2020-03-28 23:05:31,17312,1021,151,16140
Republic of Serbia,Serbie,Europe,2020-03-28 23:05:32,659,10,15,634
Slovakia,Slovaquie,Europe,2020-03-28 23:05:33,292,0,2,290
Macedonia,Macédoine du Nord,Europe,2020-03-28 23:05:34,241,4,3,234
